Seq,DH137,DH138,DH139,DH140,DH141,DH142,DH143,DH144
DH_28300,0,0,0,0,0,0,0,0
DH_28301,0,0,0,0,0,0,0,0
DH_28302,0,0,0,0,0,0,0,0
DH_28303,0,0,0,0,0,0,0,0
DH_28304,0,0,0,0,0,0,0,0
DH_28305,0,0,0,0,0,0,0,0
DH_28306,0,0,0,0,0,0,0,0
DH_28307,0,0,0,0,0,0,0,0
DH_28308,0,0,0,0,0,0,0,0
DH_28309,0,0,0,0,0,0,0,0
DH_28310,0,0,0,0,0,0,0,0
DH_28311,0,0,0,0,0,0,0,0
DH_28312,0,0,0,0,0,0,0,0
DH_28313,0,0,0,0,0,0,0,0
DH_28314,0,0,0,0,0,0,0,0
DH_28315,0,0,0,0,0,0,0,0
DH_28316,0,0,0,0,0,0,0,0
DH_28317,0,0,0,0,0,0,0,0
DH_28318,0,0,0,0,0,0,0,0
DH_28319,0,0,0,0,0,0,0,0
DH_28320,0,0,0,0,0,0,0,0
DH_28321,0,0,0,0,0,0,0,0
DH_28322,0,0,0,0,0,0,0,0
DH_28323,0,0,0,0,0,0,0,0
DH_28324,0,0,0,0,0,0,0,0
DH_28325,0,0,0,0,0,0,0,0
DH_28326,0,0,0,0,0,0,0,0
DH_28327,0,0,0,0,0,0,0,0
DH_28328,0,0,0,0,0,0,0,0
DH_28329,0,0,0,0,0,0,0,0
DH_28330,0,0,0,0,0,0,0,0
DH_28331,0,0,0,0,0,0,0,0
DH_28332,0,0,0,0,0,0,0,0
DH_28333,0,0,0,0,0,0,0,0
DH_28334,0,0,0,0,0,0,0,0
DH_28335,0,0,0,0,0,0,0,0
DH_28336,0,0,0,0,0,0,0,0
DH_28337,0,0,0,0,0,0,0,0
DH_28338,0,0,0,0,0,0,0,0
DH_28339,0,0,0,0,0,0,0,0
DH_28340,0,0,0,0,0,0,0,0
DH_28341,0,0,0,0,0,0,0,0
DH_28342,0,0,0,0,0,0,0,0
DH_28343,0,0,0,0,0,0,0,0
DH_28344,0,0,0,0,0,0,0,0
DH_28345,0,0,0,0,0,0,0,0
DH_28346,0,0,0,0,0,0,0,0
DH_28347,0,0,0,0,0,0,0,0
DH_28348,0,0,0,0,0,0,0,0
DH_28349,0,0,0,0,0,0,0,0
DH_28350,0,0,0,0,0,0,0,0
DH_28351,0,0,0,0,0,0,0,0
DH_28352,0,0,0,0,0,0,0,0
DH_28353,0,0,0,0,0,0,0,0
DH_28354,0,0,0,0,0,0,0,0
DH_28355,0,0,0,0,0,0,0,0
DH_28356,0,0,0,0,0,0,0,0
DH_28357,0,0,0,0,0,0,0,0
DH_28358,0,0,0,0,0,0,0,0
DH_28359,0,0,0,0,0,0,0,0
DH_28360,0,0,0,0,0,0,0,0
DH_28361,0,0,0,0,0,0,0,0
DH_28362,0,0,0,0,0,0,0,0
DH_28363,0,0,0,0,0,0,0,0
DH_28364,0,0,0,0,0,0,0,0
DH_28365,0,0,0,0,0,0,0,0
DH_28366,0,0,0,0,0,0,0,0
DH_28367,0,0,0,0,0,0,0,0
DH_28368,0,0,0,0,0,0,0,0
DH_28369,0,0,0,0,0,0,0,0
DH_28370,0,0,0,0,0,0,0,0
DH_28371,0,0,0,0,0,0,0,0
DH_28372,0,0,0,0,0,0,0,0
DH_28373,0,0,0,0,0,0,0,0
DH_28374,0,0,0,0,0,0,0,0
DH_28375,0,0,0,0,0,0,0,0
DH_28376,0,0,0,0,0,0,0,0
DH_28377,0,0,0,0,0,0,0,0
DH_28378,0,0,0,0,0,0,0,0
DH_28379,0,0,0,0,0,0,0,0
DH_28380,0,0,0,0,0,0,0,0
DH_28381,0,0,0,0,0,0,0,0
DH_28382,0,0,0,0,0,0,0,0
DH_28383,0,0,0,0,0,0,0,0
DH_28384,0,0,0,0,0,0,0,0
DH_28385,0,0,0,0,0,0,0,0
DH_28386,0,0,0,0,0,0,0,0
DH_28387,0,0,0,0,0,0,0,0
DH_28388,0,0,0,0,0,0,0,0
DH_28389,0,0,0,0,0,0,0,0
DH_28390,0,0,0,0,0,0,0,0
DH_28391,0,0,0,0,0,0,0,0
DH_28392,0,0,0,0,0,0,0,0
DH_28393,0,0,0,0,0,0,0,0
DH_28394,0,0,0,0,0,0,0,0
DH_28395,0,0,0,0,0,0,0,0
DH_28396,0,0,0,0,0,0,0,0
DH_28397,0,0,0,0,0,0,0,0
DH_28398,0,0,0,0,0,0,0,0
DH_28399,0,0,0,0,0,0,0,0
DH_28400,0,0,0,0,0,0,0,0
DH_28401,0,0,0,0,0,0,0,0
DH_28402,0,0,0,0,0,0,0,0
DH_28403,0,0,0,0,0,0,0,0
DH_28404,0,0,0,0,0,0,0,0
DH_28405,0,0,0,0,0,0,0,0
DH_28406,0,0,0,0,0,0,0,0
DH_28407,0,0,0,0,0,0,0,0
DH_28408,0,0,0,0,0,0,0,0
DH_28409,0,0,0,0,0,0,0,0
DH_28410,0,0,0,0,0,0,0,0
DH_28411,0,0,0,0,0,0,0,0
DH_28412,0,0,0,0,0,0,0,0
DH_28413,0,0,0,0,0,0,0,0
DH_28414,0,0,0,0,0,0,0,0
DH_28415,0,0,0,0,0,0,0,0
DH_28416,0,0,0,0,0,0,0,0
DH_28417,0,0,0,0,0,0,0,0
DH_28418,0,0,0,0,0,0,0,0
DH_28419,0,0,0,0,0,0,0,0
DH_28420,0,0,0,0,0,0,0,0
DH_28421,0,0,0,0,0,0,0,0
DH_28422,0,0,0,0,0,0,0,0
DH_28423,0,0,0,0,0,0,0,0
DH_28424,0,0,0,0,0,0,0,0
DH_28425,0,0,0,0,0,0,0,0
DH_28426,0,0,0,0,0,0,0,0
DH_28427,0,0,0,0,0,0,0,0
DH_28428,0,0,0,0,0,0,0,0
DH_28429,0,0,0,0,0,0,0,0
DH_28430,0,0,0,0,0,0,0,0
DH_28431,0,0,0,0,0,0,0,0
DH_28432,0,0,0,0,0,0,0,0
DH_28433,0,0,0,0,0,0,0,0
DH_28434,0,0,0,0,0,0,0,0
DH_28435,0,0,0,0,0,0,0,0
DH_28436,0,0,0,0,0,0,0,0
DH_28437,0,0,0,0,0,0,0,0
DH_28438,0,0,0,0,0,0,0,0
DH_28439,0,0,0,0,0,0,0,0
DH_28440,0,0,0,0,0,0,0,0
DH_28441,0,0,0,0,0,0,0,0
DH_28442,0,0,0,0,0,0,0,0
DH_28443,0,0,0,0,0,0,0,0
DH_28444,0,0,0,0,0,0,0,0
DH_28445,0,0,0,0,0,0,0,0
DH_28446,0,0,0,0,0,0,0,0
DH_28447,0,0,0,0,0,0,0,0
DH_28448,0,0,0,0,0,0,0,0
DH_28449,0,0,0,0,0,0,0,0
DH_28450,0,0,0,0,0,0,0,0
DH_28451,0,0,0,0,0,0,0,0
DH_28452,0,0,0,0,0,0,0,0
DH_28453,0,0,0,0,0,0,0,0
DH_28454,0,0,0,0,0,0,0,0
DH_28455,0,0,0,0,0,0,0,0
DH_28456,0,0,0,0,0,0,0,0
DH_28457,0,0,0,0,0,0,0,0
DH_28458,0,0,0,0,0,0,0,0
DH_28459,0,0,0,0,0,0,0,0
DH_28460,0,0,0,0,0,0,0,0
DH_28461,0,0,0,0,0,0,0,0
DH_28462,0,0,0,0,0,0,0,0
DH_28463,0,0,0,0,0,0,0,0
DH_28464,0,0,0,0,0,0,0,0
DH_28465,0,0,0,0,0,0,0,0
DH_28466,0,0,0,0,0,0,0,0
DH_28467,0,0,0,0,0,0,0,0
DH_28468,0,0,0,0,0,0,0,0
DH_28469,0,0,0,0,0,0,0,0
DH_28470,0,0,0,0,0,0,0,0
DH_28471,0,0,0,0,0,0,0,0
DH_28472,0,0,0,0,0,0,0,0
DH_28473,0,0,0,0,0,0,0,0
DH_28474,0,0,0,0,0,0,0,0
DH_28475,0,0,0,0,0,0,0,0
DH_28476,0,0,0,0,0,0,0,0
DH_28477,0,0,0,0,0,0,0,0
DH_28478,0,0,0,0,0,0,0,0
DH_28479,0,0,0,0,0,0,0,0
DH_28480,0,0,0,0,0,0,0,0
DH_28481,0,0,0,0,0,0,0,0
DH_28482,0,0,0,0,0,0,0,0
DH_28483,0,0,0,0,0,0,0,0
DH_28484,0,0,0,0,0,0,0,0
DH_28485,0,0,0,0,0,0,0,0
DH_28486,0,0,0,0,0,0,0,0
DH_28487,0,0,0,0,0,0,0,0
DH_28488,0,0,0,0,0,0,0,0
DH_28489,0,0,0,0,0,0,0,0
DH_28490,0,0,0,0,0,0,0,0
DH_28491,0,0,0,0,0,0,0,0
DH_28492,0,0,0,0,0,0,0,0
DH_28493,0,0,0,0,0,0,0,0
DH_28494,0,0,0,0,0,0,0,0
DH_28495,0,0,0,0,0,0,0,0
DH_28496,0,0,0,0,0,0,0,0
DH_28497,0,0,0,0,0,0,0,0
DH_28498,0,0,0,0,0,0,0,0
DH_28499,0,0,0,0,0,0,0,0
DH_28500,0,0,0,0,0,0,0,0
DH_28501,0,0,0,0,0,0,0,0
DH_28502,0,0,0,0,0,0,0,0
DH_28503,0,0,0,0,0,0,0,0
DH_28504,0,0,0,0,0,0,0,0
DH_28505,0,0,0,0,0,0,0,0
DH_28506,0,0,0,0,0,0,0,0
DH_28507,0,0,0,0,0,0,0,0
DH_28508,0,0,0,0,0,0,0,0
DH_28509,0,0,0,0,0,0,0,0
DH_28510,0,0,0,0,0,0,0,0
DH_28511,0,0,0,0,0,0,0,0
DH_28512,0,0,0,0,0,0,0,0
DH_28513,0,0,0,0,0,0,0,0
DH_28514,0,0,0,0,0,0,0,0
DH_28515,0,0,0,0,0,0,0,0
DH_28516,0,0,0,0,0,0,0,0
DH_28517,0,0,0,0,0,0,0,0
DH_28518,0,0,0,0,0,0,0,0
DH_28519,0,0,0,0,0,0,0,0
DH_28520,0,0,0,0,0,0,0,0
DH_28521,0,0,0,0,0,0,0,0
DH_28522,0,0,0,0,0,0,0,0
DH_28523,0,0,0,0,0,0,0,0
DH_28524,0,0,0,0,0,0,0,0
DH_28525,0,0,0,0,0,0,0,0
DH_28526,0,0,0,0,0,0,0,0
DH_28527,0,0,0,0,0,0,0,0
DH_28528,0,0,0,0,0,0,0,0
DH_28529,0,0,0,0,0,0,0,0
DH_28530,0,0,0,0,0,0,0,0
DH_28531,0,0,0,0,0,0,0,0
DH_28532,0,0,0,0,0,0,0,0
DH_28533,0,0,0,0,0,0,0,0
DH_28534,0,0,0,0,0,0,0,0
DH_28535,0,0,0,0,0,0,0,0
DH_28536,0,0,0,0,0,0,0,0
DH_28537,0,0,0,0,0,0,0,0
DH_28538,0,0,0,0,0,0,0,0
DH_28539,0,0,0,0,0,0,0,0
DH_28540,0,0,0,0,0,0,0,0
DH_28541,0,0,0,0,0,0,0,0
DH_28542,0,0,0,0,0,0,0,0
DH_28543,0,0,0,0,0,0,0,0
DH_28544,0,0,0,0,0,0,0,0
DH_28545,0,0,0,0,0,0,0,0
DH_28546,0,0,0,0,0,0,0,0
DH_28547,0,0,0,0,0,0,0,0
DH_28548,0,0,0,0,0,0,0,0
DH_28549,0,0,0,0,0,0,0,0
DH_28550,0,0,0,0,0,0,0,0
DH_28551,0,0,0,0,0,0,0,0
DH_28552,0,0,0,0,0,0,0,0
DH_28553,0,0,0,0,0,0,0,0
DH_28554,0,0,0,0,0,0,0,0
DH_28555,0,0,0,0,0,0,0,0
DH_28556,0,0,0,0,0,0,0,0
DH_28557,0,0,0,0,0,0,0,0
DH_28558,0,0,0,0,0,0,0,0
DH_28559,0,0,0,0,0,0,0,0
DH_28560,0,0,0,0,0,0,0,0
DH_28561,0,0,0,0,0,0,0,0
DH_28562,0,0,0,0,0,0,0,0
DH_28563,0,0,0,0,0,0,0,0
DH_28564,0,0,0,0,0,0,0,0
DH_28565,0,0,0,0,0,0,0,0
DH_28566,0,0,0,0,0,0,0,0
DH_28567,0,0,0,0,0,0,0,0
DH_28568,0,0,0,0,0,0,0,0
DH_28569,0,0,0,0,0,0,0,0
DH_28570,0,0,0,0,0,0,0,0
DH_28571,0,0,0,0,0,0,0,0
DH_28572,0,0,0,0,0,0,0,0
DH_28573,0,0,0,0,0,0,0,0
DH_28574,0,0,0,0,0,0,0,0
DH_28575,0,0,0,0,0,0,0,0
DH_28576,0,0,0,0,0,0,0,0
DH_28577,0,0,0,0,0,0,0,0
DH_28578,0,0,0,0,0,0,0,0
DH_28579,0,0,0,0,0,0,0,0
DH_28580,0,0,0,0,0,0,0,0
DH_28581,0,0,0,0,0,0,0,0
DH_28582,0,0,0,0,0,0,0,0
DH_28583,0,0,0,0,0,0,0,0
DH_28584,0,0,0,0,0,0,0,0
DH_28585,0,0,0,0,0,0,0,0
DH_28586,0,0,0,0,0,0,0,0
DH_28587,0,0,0,0,0,0,0,0
DH_28588,0,0,0,0,0,0,0,0
DH_28589,0,0,0,0,0,0,0,0
DH_28590,0,0,0,0,0,0,0,0
DH_28591,0,0,0,0,0,0,0,0
DH_28592,0,0,0,0,0,0,0,0
DH_28593,0,0,0,0,0,0,0,0
DH_28594,0,0,0,0,0,0,0,0
DH_28595,0,0,0,0,0,0,0,0
DH_28596,0,0,0,0,0,0,0,0
DH_28597,0,0,0,0,0,0,0,0
DH_28598,0,0,0,0,0,0,0,0
DH_28599,0,0,0,0,0,0,0,0
DH_28600,0,0,0,0,0,0,0,0
DH_28601,0,0,0,0,0,0,0,0
DH_28602,0,0,0,0,0,0,0,0
DH_28603,0,0,0,0,0,0,0,0
DH_28604,0,0,0,0,0,0,0,0
DH_28605,0,0,0,0,0,0,0,0
DH_28606,0,0,0,0,0,0,0,0
DH_28607,0,0,0,0,0,0,0,0
DH_28608,0,0,0,0,0,0,0,0
DH_28609,0,0,0,0,0,0,0,0
DH_28610,0,0,0,0,0,0,0,0
DH_28611,0,0,0,0,0,0,0,0
DH_28612,0,0,0,0,0,0,0,0
DH_28613,0,0,0,0,0,0,0,0
DH_28614,0,0,0,0,0,0,0,0
DH_28615,0,0,0,0,0,0,0,0
DH_28616,0,0,0,0,0,0,0,0
DH_28617,0,0,0,0,0,0,0,0
DH_28618,0,0,0,0,0,0,0,0
DH_28619,0,0,0,0,0,0,0,0
DH_28620,0,0,0,0,0,0,0,0
DH_28621,0,0,0,0,0,0,0,0
DH_28622,0,0,0,0,0,0,0,0
DH_28623,0,0,0,0,0,0,0,0
DH_28624,0,0,0,0,0,0,0,0
DH_28625,0,0,0,0,0,0,0,0
DH_28626,0,0,0,0,0,0,0,0
DH_28627,0,0,0,0,0,0,0,0
DH_28628,0,0,0,0,0,0,0,0
DH_28629,0,0,0,0,0,0,0,0
DH_28630,0,0,0,0,0,0,0,0
DH_28631,0,0,0,0,0,0,0,0
DH_28632,0,0,0,0,0,0,0,0
DH_28633,0,0,0,0,0,0,0,0
DH_28634,0,0,0,0,0,0,0,0
DH_28635,0,0,0,0,0,0,0,0
DH_28636,0,0,0,0,0,0,0,0
DH_28637,0,0,0,0,0,0,0,0
DH_28638,0,0,0,0,0,0,0,0
DH_28639,0,0,0,0,0,0,0,0
DH_28640,0,0,0,0,0,0,0,0
DH_28641,0,0,0,0,0,0,0,0
DH_28642,0,0,0,0,0,0,0,0
DH_28643,0,0,0,0,0,0,0,0
DH_28644,0,0,0,0,0,0,0,0
DH_28645,0,0,0,0,0,0,0,0
DH_28646,0,0,0,0,0,0,0,0
DH_28647,0,0,0,0,0,0,0,0
DH_28648,0,0,0,0,0,0,0,0
DH_28649,0,0,0,0,0,0,0,0
DH_28650,0,0,0,0,0,0,0,0
DH_28651,0,0,0,0,0,0,0,0
DH_28652,0,0,0,0,0,0,0,0
DH_28653,0,0,0,0,0,0,0,0
DH_28654,0,0,0,0,0,0,0,0
DH_28655,0,0,0,0,0,0,0,0
DH_28656,0,0,0,0,0,0,0,0
DH_28657,0,0,0,0,0,0,0,0
DH_28658,0,0,0,0,0,0,0,0
DH_28659,0,0,0,0,0,0,0,0
DH_28660,0,0,0,0,0,0,0,0
DH_28661,0,0,0,0,0,0,0,0
DH_28662,0,0,0,0,0,0,0,0
DH_28663,0,0,0,0,0,0,0,0
DH_28664,0,0,0,0,0,0,0,0
DH_28665,0,0,0,0,0,0,0,0
DH_28666,0,0,0,0,0,0,0,0
DH_28667,0,0,0,0,0,0,0,0
DH_28668,0,0,0,0,0,0,0,0
DH_28669,0,0,0,0,0,0,0,0
DH_28670,0,0,0,0,0,0,0,0
DH_28671,0,0,0,0,0,0,0,0
DH_28672,0,0,0,0,0,0,0,0
DH_28673,0,0,0,0,0,0,0,0
DH_28674,0,0,0,0,0,0,0,0
DH_28675,0,0,0,0,0,0,0,0
DH_28676,0,0,0,0,0,0,0,0
DH_28677,0,0,0,0,0,0,0,0
DH_28678,0,0,0,0,0,0,0,0
DH_28679,0,0,0,0,0,0,0,0
DH_28680,0,0,0,0,0,0,0,0
DH_28681,0,0,0,0,0,0,0,0
DH_28682,0,0,0,0,0,0,0,0
DH_28683,0,0,0,0,0,0,0,0
DH_28684,0,0,0,0,0,0,0,0
DH_28685,0,0,0,0,0,0,0,0
DH_28686,0,0,0,0,0,0,0,0
DH_28687,0,0,0,0,0,0,0,0
DH_28688,0,0,0,0,0,0,0,0
DH_28689,0,0,0,0,0,0,0,0
DH_28690,0,0,0,0,0,0,0,0
DH_28691,0,0,0,0,0,0,0,0
DH_28692,0,0,0,0,0,0,0,0
DH_28693,0,0,0,0,0,0,0,0
DH_28694,0,0,0,0,0,0,0,0
DH_28695,0,0,0,0,0,0,0,0
DH_28696,0,0,0,0,0,0,0,0
DH_28697,0,0,0,0,0,0,0,0
DH_28698,0,0,0,0,0,0,0,0
DH_28699,0,0,0,0,0,0,0,0
DH_28700,0,0,0,0,0,0,0,0
DH_28701,0,0,0,0,0,0,0,0
DH_28702,0,0,0,0,0,0,0,0
DH_28703,0,0,0,0,0,0,0,0
DH_28704,0,0,0,0,0,0,0,0
DH_28705,0,0,0,0,0,0,0,0
DH_28706,0,0,0,0,0,0,0,0
DH_28707,0,0,0,0,0,0,0,0
DH_28708,0,0,0,0,0,0,0,0
DH_28709,0,0,0,0,0,0,0,0
DH_28710,0,0,0,0,0,0,0,0
DH_28711,0,0,0,0,0,0,0,0
DH_28712,0,0,0,0,0,0,0,0
DH_28713,0,0,0,0,0,0,0,0
DH_28714,0,0,0,0,0,0,0,0
DH_28715,0,0,0,0,0,0,0,0
DH_28716,0,0,0,0,0,0,0,0
DH_28717,0,0,0,0,0,0,0,0
DH_28718,0,0,0,0,0,0,0,0
DH_28719,0,0,0,0,0,0,0,0
DH_28720,0,0,0,0,0,0,0,0
DH_28721,0,0,0,0,0,0,0,0
DH_28722,0,0,0,0,0,0,0,0
DH_28723,0,0,0,0,0,0,0,0
DH_28724,0,0,0,0,0,0,0,0
DH_28725,0,0,0,0,0,0,0,0
DH_28726,0,0,0,0,0,0,0,0
DH_28727,0,0,0,0,0,0,0,0
DH_28728,0,0,0,0,0,0,0,0
DH_28729,0,0,0,0,0,0,0,0
DH_28730,0,0,0,0,0,0,0,0
DH_28731,0,0,0,0,0,0,0,0
DH_28732,0,0,0,0,0,0,0,0
DH_28733,0,0,0,0,0,0,0,0
DH_28734,0,0,0,0,0,0,0,0
DH_28735,0,0,0,0,0,0,0,0
DH_28736,0,0,0,0,0,0,0,0
DH_28737,0,0,0,0,0,0,0,0
DH_28738,0,0,0,0,0,0,0,0
DH_28739,0,0,0,0,0,0,0,0
DH_28740,0,0,0,0,0,0,0,0
DH_28741,0,0,0,0,0,0,0,0
DH_28742,0,0,0,0,0,0,0,0
DH_28743,0,0,0,0,0,0,0,0
DH_28744,0,0,0,0,0,0,0,0
DH_28745,0,0,0,0,0,0,0,0
DH_28746,0,0,0,0,0,0,0,0
DH_28747,0,0,0,0,0,0,0,0
DH_28748,0,0,0,0,0,0,0,0
DH_28749,0,0,0,0,0,0,0,0
DH_28750,0,0,0,0,0,0,0,0
DH_28751,0,0,0,0,0,0,0,0
DH_28752,0,0,0,0,0,0,0,0
DH_28753,0,0,0,0,0,0,0,0
DH_28754,0,0,0,0,0,0,0,0
DH_28755,0,0,0,0,0,0,0,0
DH_28756,0,0,0,0,0,0,0,0
DH_28757,0,0,0,0,0,0,0,0
DH_28758,0,0,0,0,0,0,0,0
DH_28759,0,0,0,0,0,0,0,0
DH_28760,0,0,0,0,0,0,0,0
DH_28761,0,0,0,0,0,0,0,0
DH_28762,0,0,0,0,0,0,0,0
DH_28763,0,0,0,0,0,0,0,0
DH_28764,0,0,0,0,0,0,0,0
DH_28765,0,0,0,0,0,0,0,0
DH_28766,0,0,0,0,0,0,0,0
DH_28767,0,0,0,0,0,0,0,0
DH_28768,0,0,0,0,0,0,0,0
DH_28769,0,0,0,0,0,0,0,0
DH_28770,0,0,0,0,0,0,0,0
DH_28771,0,0,0,0,0,0,0,0
DH_28772,0,0,0,0,0,0,0,0
DH_28773,0,0,0,0,0,0,0,0
DH_28774,0,0,0,0,0,0,0,0
DH_28775,0,0,0,0,0,0,0,0
DH_28776,0,0,0,0,0,0,0,0
DH_28777,0,0,0,0,0,0,0,0
DH_28778,0,0,0,0,0,0,0,0
DH_28779,0,0,0,0,0,0,0,0
DH_28780,0,0,0,0,0,0,0,0
DH_28781,0,0,0,0,0,0,0,0
DH_28782,0,0,0,0,0,0,0,0
DH_28783,0,0,0,0,0,0,0,0
DH_28784,0,0,0,0,0,0,0,0
DH_28785,0,0,0,0,0,0,0,0
DH_28786,0,0,0,0,0,0,0,0
DH_28787,0,0,0,0,0,0,0,0
DH_28788,0,0,0,0,0,0,0,0
DH_28789,0,0,0,0,0,0,0,0
DH_28790,0,0,0,0,0,0,0,0
DH_28791,0,0,0,0,0,0,0,0
DH_28792,0,0,0,0,0,0,0,0
DH_28793,0,0,0,0,0,0,0,0
DH_28794,0,0,0,0,0,0,0,0
DH_28795,0,0,0,0,0,0,0,0
DH_28796,0,0,0,0,0,0,0,0
DH_28797,0,0,0,0,0,0,0,0
DH_28798,0,0,0,0,0,0,0,0
DH_28799,0,0,0,0,0,0,0,0
DH_28800,0,0,0,0,0,0,0,0
DH_28801,0,0,0,0,0,0,0,0
DH_28802,0,0,0,0,0,0,0,0
DH_28803,0,0,0,0,0,0,0,0
DH_28804,0,0,0,0,0,0,0,0
DH_28805,0,0,0,0,0,0,0,0
DH_28806,0,0,0,0,0,0,0,0
DH_28807,0,0,0,0,0,0,0,0
DH_28808,0,0,0,0,0,0,0,0
DH_28809,0,0,0,0,0,0,0,0
DH_28810,0,0,0,0,0,0,0,0
DH_28811,0,0,0,0,0,0,0,0
DH_28812,0,0,0,0,0,0,0,0
DH_28813,0,0,0,0,0,0,0,0
DH_28814,0,0,0,0,0,0,0,0
DH_28815,0,0,0,0,0,0,0,0
DH_28816,0,0,0,0,0,0,0,0
DH_28817,0,0,0,0,0,0,0,0
DH_28818,0,0,0,0,0,0,0,0
DH_28819,0,0,0,0,0,0,0,0
DH_28820,0,0,0,0,0,0,0,0
DH_28821,0,0,0,0,0,0,0,0
DH_28822,0,0,0,0,0,0,0,0
DH_28823,0,0,0,0,0,0,0,0
DH_28824,0,0,0,0,0,0,0,0
DH_28825,0,0,0,0,0,0,0,0
DH_28826,0,0,0,0,0,0,0,0
DH_28827,0,0,0,0,0,0,0,0
DH_28828,0,0,0,0,0,0,0,0
DH_28829,0,0,0,0,0,0,0,0
DH_28830,0,0,0,0,0,0,0,0
DH_28831,0,0,0,0,0,0,0,0
DH_28832,0,0,0,0,0,0,0,0
DH_28833,0,0,0,0,0,0,0,0
DH_28834,0,0,0,0,0,0,0,0
DH_28835,0,0,0,0,0,0,0,0
DH_28836,0,0,0,0,0,0,0,0
DH_28837,0,0,0,0,0,0,0,0
DH_28838,0,0,0,0,0,0,0,0
DH_28839,0,0,0,0,0,0,0,0
DH_28840,0,0,0,0,0,0,0,0
DH_28841,0,0,0,0,0,0,0,0
DH_28842,0,0,0,0,0,0,0,0
DH_28843,0,0,0,0,0,0,0,0
DH_28844,0,0,0,0,0,0,0,0
DH_28845,0,0,0,0,0,0,0,0
DH_28846,0,0,0,0,0,0,0,0
DH_28847,0,0,0,0,0,0,0,0
DH_28848,0,0,0,0,0,0,0,0
DH_28849,0,0,0,0,0,0,0,0
DH_28850,0,0,0,0,0,0,0,0
DH_28851,0,0,0,0,0,0,0,0
DH_28852,0,0,0,0,0,0,0,0
DH_28853,0,0,0,0,0,0,0,0
DH_28854,0,0,0,0,0,0,0,0
DH_28855,0,0,0,0,0,0,0,0
DH_28856,0,0,0,0,0,0,0,0
DH_28857,0,0,0,0,0,0,0,0
DH_28858,0,0,0,0,0,0,0,0
DH_28859,0,0,0,0,0,0,0,0
DH_28860,0,0,0,0,0,0,0,0
DH_28861,0,0,0,0,0,0,0,0
DH_28862,0,0,0,0,0,0,0,0
DH_28863,0,0,0,0,0,0,0,0
DH_28864,0,0,0,0,0,0,0,0
DH_28865,0,0,0,0,0,0,0,0
DH_28866,0,0,0,0,0,0,0,0
DH_28867,0,0,0,0,0,0,0,0
DH_28868,0,0,0,0,0,0,0,0
DH_28869,0,0,0,0,0,0,0,0
DH_28870,0,0,0,0,0,0,0,0
DH_28871,0,0,0,0,0,0,0,0
DH_28872,0,0,0,0,0,0,0,0
DH_28873,0,0,0,0,0,0,0,0
DH_28874,0,0,0,0,0,0,0,0
DH_28875,0,0,0,0,0,0,0,0
DH_28876,0,0,0,0,0,0,0,0
DH_28877,0,0,0,0,0,0,0,0
DH_28878,0,0,0,0,0,0,0,0
DH_28879,0,0,0,0,0,0,0,0
DH_28880,0,0,0,0,0,0,0,0
DH_28881,0,0,0,0,0,0,0,0
DH_28882,0,0,0,0,0,0,0,0
DH_28883,0,0,0,0,0,0,0,0
DH_28884,0,0,0,0,0,0,0,0
DH_28885,0,0,0,0,0,0,0,0
DH_28886,0,0,0,0,0,0,0,0
DH_28887,0,0,0,0,0,0,0,0
DH_28888,0,0,0,0,0,0,0,0
DH_28889,0,0,0,0,0,0,0,0
DH_28890,0,0,0,0,0,0,0,0
DH_28891,0,0,0,0,0,0,0,0
DH_28892,0,0,0,0,0,0,0,0
DH_28893,0,0,0,0,0,0,0,0
DH_28894,0,0,0,0,0,0,0,0
DH_28895,0,0,0,0,0,0,0,0
DH_28896,0,0,0,0,0,0,0,0
DH_28897,0,0,0,0,0,0,0,0
DH_28898,0,0,0,0,0,0,0,0
DH_28899,0,0,0,0,0,0,0,0
DH_28900,0,0,0,0,0,0,0,0
DH_28901,0,0,0,0,0,0,0,0
DH_28902,0,0,0,0,0,0,0,0
DH_28903,0,0,0,0,0,0,0,0
DH_28904,0,0,0,0,0,0,0,0
DH_28905,0,0,0,0,0,0,0,0
DH_28906,0,0,0,0,0,0,0,0
DH_28907,0,0,0,0,0,0,0,0
DH_28908,0,0,0,0,0,0,0,0
DH_28909,0,0,0,0,0,0,0,0
DH_28910,0,0,0,0,0,0,0,0
DH_28911,0,0,0,0,0,0,0,0
DH_28912,0,0,0,0,0,0,0,0
DH_28913,0,0,0,0,0,0,0,0
DH_28914,0,0,0,0,0,0,0,0
DH_28915,0,0,0,0,0,0,0,0
DH_28916,0,0,0,0,0,0,0,0
DH_28917,0,0,0,0,0,0,0,0
DH_28918,0,0,0,0,0,0,0,0
DH_28919,0,0,0,0,0,0,0,0
DH_28920,0,0,0,0,0,0,0,0
DH_28921,0,0,0,0,0,0,0,0
DH_28922,0,0,0,0,0,0,0,0
DH_28923,0,0,0,0,0,0,0,0
DH_28924,0,0,0,0,0,0,0,0
DH_28925,0,0,0,0,0,0,0,0
DH_28926,0,0,0,0,0,0,0,0
DH_28927,0,0,0,0,0,0,0,0
DH_28928,0,0,0,0,0,0,0,0
DH_28929,0,0,0,0,0,0,0,0
DH_28930,0,0,0,0,0,0,0,0
DH_28931,0,0,0,0,0,0,0,0
DH_28932,0,0,0,0,0,0,0,0
DH_28933,0,0,0,0,0,0,0,0
